dist,corr,no_jobs,no_machines,problem,corv,objective,type,stopping_criterion,budget,model,inst_n,instance,instance_features,id
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",1,uniform_job-correlated_30_10_01.txt,"flowshop,uniform,job-correlated,30,10",1261
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",2,uniform_job-correlated_30_10_02.txt,"flowshop,uniform,job-correlated,30,10",1261
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",3,uniform_job-correlated_30_10_03.txt,"flowshop,uniform,job-correlated,30,10",1261
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",4,uniform_job-correlated_30_10_04.txt,"flowshop,uniform,job-correlated,30,10",1261
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",5,uniform_job-correlated_30_10_05.txt,"flowshop,uniform,job-correlated,30,10",1261
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",6,uniform_job-correlated_30_10_06.txt,"flowshop,uniform,job-correlated,30,10",1261
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",7,uniform_job-correlated_30_10_07.txt,"flowshop,uniform,job-correlated,30,10",1261
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",8,uniform_job-correlated_30_10_08.txt,"flowshop,uniform,job-correlated,30,10",1261
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",9,uniform_job-correlated_30_10_09.txt,"flowshop,uniform,job-correlated,30,10",1261
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",10,uniform_job-correlated_30_10_10.txt,"flowshop,uniform,job-correlated,30,10",1261
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",1,uniform_job-correlated_30_10_01.txt,"flowshop,uniform,job-correlated,30,10",1263
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",2,uniform_job-correlated_30_10_02.txt,"flowshop,uniform,job-correlated,30,10",1263
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",3,uniform_job-correlated_30_10_03.txt,"flowshop,uniform,job-correlated,30,10",1263
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",4,uniform_job-correlated_30_10_04.txt,"flowshop,uniform,job-correlated,30,10",1263
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",5,uniform_job-correlated_30_10_05.txt,"flowshop,uniform,job-correlated,30,10",1263
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",6,uniform_job-correlated_30_10_06.txt,"flowshop,uniform,job-correlated,30,10",1263
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",7,uniform_job-correlated_30_10_07.txt,"flowshop,uniform,job-correlated,30,10",1263
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",8,uniform_job-correlated_30_10_08.txt,"flowshop,uniform,job-correlated,30,10",1263
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",9,uniform_job-correlated_30_10_09.txt,"flowshop,uniform,job-correlated,30,10",1263
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",10,uniform_job-correlated_30_10_10.txt,"flowshop,uniform,job-correlated,30,10",1263
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,PERM,TIME,low,"FLOWTIME,PERM,TIME,low",1,uniform_job-correlated_30_10_01.txt,"flowshop,uniform,job-correlated,30,10",1266
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,PERM,TIME,low,"FLOWTIME,PERM,TIME,low",2,uniform_job-correlated_30_10_02.txt,"flowshop,uniform,job-correlated,30,10",1266
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,PERM,TIME,low,"FLOWTIME,PERM,TIME,low",3,uniform_job-correlated_30_10_03.txt,"flowshop,uniform,job-correlated,30,10",1266
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,PERM,TIME,low,"FLOWTIME,PERM,TIME,low",4,uniform_job-correlated_30_10_04.txt,"flowshop,uniform,job-correlated,30,10",1266
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,PERM,TIME,low,"FLOWTIME,PERM,TIME,low",5,uniform_job-correlated_30_10_05.txt,"flowshop,uniform,job-correlated,30,10",1266
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,PERM,TIME,low,"FLOWTIME,PERM,TIME,low",6,uniform_job-correlated_30_10_06.txt,"flowshop,uniform,job-correlated,30,10",1266
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,PERM,TIME,low,"FLOWTIME,PERM,TIME,low",7,uniform_job-correlated_30_10_07.txt,"flowshop,uniform,job-correlated,30,10",1266
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,PERM,TIME,low,"FLOWTIME,PERM,TIME,low",8,uniform_job-correlated_30_10_08.txt,"flowshop,uniform,job-correlated,30,10",1266
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,PERM,TIME,low,"FLOWTIME,PERM,TIME,low",9,uniform_job-correlated_30_10_09.txt,"flowshop,uniform,job-correlated,30,10",1266
uniform,job-correlated,30,10,flowshop,0.9,FLOWTIME,PERM,TIME,low,"FLOWTIME,PERM,TIME,low",10,uniform_job-correlated_30_10_10.txt,"flowshop,uniform,job-correlated,30,10",1266
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",1,uniform_job-correlated_30_10_01.txt,"flowshop,uniform,job-correlated,30,10",1267
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",2,uniform_job-correlated_30_10_02.txt,"flowshop,uniform,job-correlated,30,10",1267
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",3,uniform_job-correlated_30_10_03.txt,"flowshop,uniform,job-correlated,30,10",1267
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",4,uniform_job-correlated_30_10_04.txt,"flowshop,uniform,job-correlated,30,10",1267
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",5,uniform_job-correlated_30_10_05.txt,"flowshop,uniform,job-correlated,30,10",1267
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",6,uniform_job-correlated_30_10_06.txt,"flowshop,uniform,job-correlated,30,10",1267
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",7,uniform_job-correlated_30_10_07.txt,"flowshop,uniform,job-correlated,30,10",1267
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",8,uniform_job-correlated_30_10_08.txt,"flowshop,uniform,job-correlated,30,10",1267
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",9,uniform_job-correlated_30_10_09.txt,"flowshop,uniform,job-correlated,30,10",1267
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,high,"MAKESPAN,NOIDLE,TIME,high",10,uniform_job-correlated_30_10_10.txt,"flowshop,uniform,job-correlated,30,10",1267
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",1,uniform_job-correlated_30_10_01.txt,"flowshop,uniform,job-correlated,30,10",1268
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",2,uniform_job-correlated_30_10_02.txt,"flowshop,uniform,job-correlated,30,10",1268
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",3,uniform_job-correlated_30_10_03.txt,"flowshop,uniform,job-correlated,30,10",1268
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",4,uniform_job-correlated_30_10_04.txt,"flowshop,uniform,job-correlated,30,10",1268
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",5,uniform_job-correlated_30_10_05.txt,"flowshop,uniform,job-correlated,30,10",1268
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",6,uniform_job-correlated_30_10_06.txt,"flowshop,uniform,job-correlated,30,10",1268
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",7,uniform_job-correlated_30_10_07.txt,"flowshop,uniform,job-correlated,30,10",1268
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",8,uniform_job-correlated_30_10_08.txt,"flowshop,uniform,job-correlated,30,10",1268
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",9,uniform_job-correlated_30_10_09.txt,"flowshop,uniform,job-correlated,30,10",1268
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOIDLE,TIME,low,"MAKESPAN,NOIDLE,TIME,low",10,uniform_job-correlated_30_10_10.txt,"flowshop,uniform,job-correlated,30,10",1268
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",1,uniform_job-correlated_30_10_01.txt,"flowshop,uniform,job-correlated,30,10",1269
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",2,uniform_job-correlated_30_10_02.txt,"flowshop,uniform,job-correlated,30,10",1269
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",3,uniform_job-correlated_30_10_03.txt,"flowshop,uniform,job-correlated,30,10",1269
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",4,uniform_job-correlated_30_10_04.txt,"flowshop,uniform,job-correlated,30,10",1269
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",5,uniform_job-correlated_30_10_05.txt,"flowshop,uniform,job-correlated,30,10",1269
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",6,uniform_job-correlated_30_10_06.txt,"flowshop,uniform,job-correlated,30,10",1269
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",7,uniform_job-correlated_30_10_07.txt,"flowshop,uniform,job-correlated,30,10",1269
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",8,uniform_job-correlated_30_10_08.txt,"flowshop,uniform,job-correlated,30,10",1269
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",9,uniform_job-correlated_30_10_09.txt,"flowshop,uniform,job-correlated,30,10",1269
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,NOWAIT,TIME,high,"MAKESPAN,NOWAIT,TIME,high",10,uniform_job-correlated_30_10_10.txt,"flowshop,uniform,job-correlated,30,10",1269
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",1,uniform_job-correlated_30_10_01.txt,"flowshop,uniform,job-correlated,30,10",1271
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",2,uniform_job-correlated_30_10_02.txt,"flowshop,uniform,job-correlated,30,10",1271
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",3,uniform_job-correlated_30_10_03.txt,"flowshop,uniform,job-correlated,30,10",1271
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",4,uniform_job-correlated_30_10_04.txt,"flowshop,uniform,job-correlated,30,10",1271
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",5,uniform_job-correlated_30_10_05.txt,"flowshop,uniform,job-correlated,30,10",1271
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",6,uniform_job-correlated_30_10_06.txt,"flowshop,uniform,job-correlated,30,10",1271
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",7,uniform_job-correlated_30_10_07.txt,"flowshop,uniform,job-correlated,30,10",1271
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",8,uniform_job-correlated_30_10_08.txt,"flowshop,uniform,job-correlated,30,10",1271
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",9,uniform_job-correlated_30_10_09.txt,"flowshop,uniform,job-correlated,30,10",1271
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,high,"MAKESPAN,PERM,TIME,high",10,uniform_job-correlated_30_10_10.txt,"flowshop,uniform,job-correlated,30,10",1271
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",1,uniform_job-correlated_30_10_01.txt,"flowshop,uniform,job-correlated,30,10",1272
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",2,uniform_job-correlated_30_10_02.txt,"flowshop,uniform,job-correlated,30,10",1272
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",3,uniform_job-correlated_30_10_03.txt,"flowshop,uniform,job-correlated,30,10",1272
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",4,uniform_job-correlated_30_10_04.txt,"flowshop,uniform,job-correlated,30,10",1272
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",5,uniform_job-correlated_30_10_05.txt,"flowshop,uniform,job-correlated,30,10",1272
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",6,uniform_job-correlated_30_10_06.txt,"flowshop,uniform,job-correlated,30,10",1272
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",7,uniform_job-correlated_30_10_07.txt,"flowshop,uniform,job-correlated,30,10",1272
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",8,uniform_job-correlated_30_10_08.txt,"flowshop,uniform,job-correlated,30,10",1272
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",9,uniform_job-correlated_30_10_09.txt,"flowshop,uniform,job-correlated,30,10",1272
uniform,job-correlated,30,10,flowshop,0.9,MAKESPAN,PERM,TIME,low,"MAKESPAN,PERM,TIME,low",10,uniform_job-correlated_30_10_10.txt,"flowshop,uniform,job-correlated,30,10",1272
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",1,uniform_job-correlated_30_15_01.txt,"flowshop,uniform,job-correlated,30,15",1273
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",2,uniform_job-correlated_30_15_02.txt,"flowshop,uniform,job-correlated,30,15",1273
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",3,uniform_job-correlated_30_15_03.txt,"flowshop,uniform,job-correlated,30,15",1273
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",4,uniform_job-correlated_30_15_04.txt,"flowshop,uniform,job-correlated,30,15",1273
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",5,uniform_job-correlated_30_15_05.txt,"flowshop,uniform,job-correlated,30,15",1273
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",6,uniform_job-correlated_30_15_06.txt,"flowshop,uniform,job-correlated,30,15",1273
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",7,uniform_job-correlated_30_15_07.txt,"flowshop,uniform,job-correlated,30,15",1273
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",8,uniform_job-correlated_30_15_08.txt,"flowshop,uniform,job-correlated,30,15",1273
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",9,uniform_job-correlated_30_15_09.txt,"flowshop,uniform,job-correlated,30,15",1273
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,high,"FLOWTIME,NOIDLE,TIME,high",10,uniform_job-correlated_30_15_10.txt,"flowshop,uniform,job-correlated,30,15",1273
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",1,uniform_job-correlated_30_15_01.txt,"flowshop,uniform,job-correlated,30,15",1274
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",2,uniform_job-correlated_30_15_02.txt,"flowshop,uniform,job-correlated,30,15",1274
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",3,uniform_job-correlated_30_15_03.txt,"flowshop,uniform,job-correlated,30,15",1274
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",4,uniform_job-correlated_30_15_04.txt,"flowshop,uniform,job-correlated,30,15",1274
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",5,uniform_job-correlated_30_15_05.txt,"flowshop,uniform,job-correlated,30,15",1274
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",6,uniform_job-correlated_30_15_06.txt,"flowshop,uniform,job-correlated,30,15",1274
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",7,uniform_job-correlated_30_15_07.txt,"flowshop,uniform,job-correlated,30,15",1274
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",8,uniform_job-correlated_30_15_08.txt,"flowshop,uniform,job-correlated,30,15",1274
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",9,uniform_job-correlated_30_15_09.txt,"flowshop,uniform,job-correlated,30,15",1274
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOIDLE,TIME,low,"FLOWTIME,NOIDLE,TIME,low",10,uniform_job-correlated_30_15_10.txt,"flowshop,uniform,job-correlated,30,15",1274
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",1,uniform_job-correlated_30_15_01.txt,"flowshop,uniform,job-correlated,30,15",1275
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",2,uniform_job-correlated_30_15_02.txt,"flowshop,uniform,job-correlated,30,15",1275
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",3,uniform_job-correlated_30_15_03.txt,"flowshop,uniform,job-correlated,30,15",1275
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",4,uniform_job-correlated_30_15_04.txt,"flowshop,uniform,job-correlated,30,15",1275
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",5,uniform_job-correlated_30_15_05.txt,"flowshop,uniform,job-correlated,30,15",1275
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",6,uniform_job-correlated_30_15_06.txt,"flowshop,uniform,job-correlated,30,15",1275
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",7,uniform_job-correlated_30_15_07.txt,"flowshop,uniform,job-correlated,30,15",1275
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",8,uniform_job-correlated_30_15_08.txt,"flowshop,uniform,job-correlated,30,15",1275
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",9,uniform_job-correlated_30_15_09.txt,"flowshop,uniform,job-correlated,30,15",1275
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,high,"FLOWTIME,NOWAIT,TIME,high",10,uniform_job-correlated_30_15_10.txt,"flowshop,uniform,job-correlated,30,15",1275
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",1,uniform_job-correlated_30_15_01.txt,"flowshop,uniform,job-correlated,30,15",1276
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",2,uniform_job-correlated_30_15_02.txt,"flowshop,uniform,job-correlated,30,15",1276
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",3,uniform_job-correlated_30_15_03.txt,"flowshop,uniform,job-correlated,30,15",1276
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",4,uniform_job-correlated_30_15_04.txt,"flowshop,uniform,job-correlated,30,15",1276
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",5,uniform_job-correlated_30_15_05.txt,"flowshop,uniform,job-correlated,30,15",1276
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",6,uniform_job-correlated_30_15_06.txt,"flowshop,uniform,job-correlated,30,15",1276
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",7,uniform_job-correlated_30_15_07.txt,"flowshop,uniform,job-correlated,30,15",1276
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",8,uniform_job-correlated_30_15_08.txt,"flowshop,uniform,job-correlated,30,15",1276
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",9,uniform_job-correlated_30_15_09.txt,"flowshop,uniform,job-correlated,30,15",1276
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,NOWAIT,TIME,low,"FLOWTIME,NOWAIT,TIME,low",10,uniform_job-correlated_30_15_10.txt,"flowshop,uniform,job-correlated,30,15",1276
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",1,uniform_job-correlated_30_15_01.txt,"flowshop,uniform,job-correlated,30,15",1277
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",2,uniform_job-correlated_30_15_02.txt,"flowshop,uniform,job-correlated,30,15",1277
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",3,uniform_job-correlated_30_15_03.txt,"flowshop,uniform,job-correlated,30,15",1277
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",4,uniform_job-correlated_30_15_04.txt,"flowshop,uniform,job-correlated,30,15",1277
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",5,uniform_job-correlated_30_15_05.txt,"flowshop,uniform,job-correlated,30,15",1277
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",6,uniform_job-correlated_30_15_06.txt,"flowshop,uniform,job-correlated,30,15",1277
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",7,uniform_job-correlated_30_15_07.txt,"flowshop,uniform,job-correlated,30,15",1277
uniform,job-correlated,30,15,flowshop,0.9,FLOWTIME,PERM,TIME,high,"FLOWTIME,PERM,TIME,high",8,uniform_job-correlated_30_15_08.txt,"flowshop,uniform,job-correlated,30,15",1277
